id,uuid,sex,age,region,politica,datetime,score,ip_hash,z1,z2
221,73634805-2d74-4718-bf9b-5967622c76d6,Masculino,31,Metropolitana de Santiago,6,2019-10-24 12:37:28.365818-03,,,0.53624064,0.49698135
223,73634805-2d74-4718-bf9b-5967622c76d6,Masculino,31,Metropolitana de Santiago,6,2019-10-24 12:37:32.405932-03,,,0.53624064,0.49698135
230,9c57b9e2-d035-4b4d-bf8b-ce85d96968a1,Masculino,23,Ñuble,5,2019-10-24 12:38:18.294093-03,,,0.5129014,0.5059073
231,9c57b9e2-d035-4b4d-bf8b-ce85d96968a1,Masculino,23,Ñuble,5,2019-10-24 12:38:23.03951-03,,,0.5129014,0.5059073
243,bbd34109-708b-4725-9b33-f0e38eb86680,Masculino,30,Metropolitana de Santiago,7,2019-10-24 12:39:14.455694-03,,,0.51594836,0.5214682
244,d4766457-4ee8-47ed-a7a0-8bd317e6baaf,Femenino,27,Biobío,8,2019-10-24 12:39:15.794487-03,,,0.47640216,0.5161328
248,c36f33a2-12e3-4beb-a595-a77f5d0f98b5,Masculino,38,Biobío,4,2019-10-24 12:40:27.106263-03,,,0.5011008,0.49461952
249,c36f33a2-12e3-4beb-a595-a77f5d0f98b5,Masculino,38,Biobío,4,2019-10-24 12:40:29.954627-03,,,0.5011008,0.49461952
251,c36f33a2-12e3-4beb-a595-a77f5d0f98b5,Masculino,38,Biobío,4,2019-10-24 12:40:32.151028-03,,,0.5011008,0.49461952
252,c36f33a2-12e3-4beb-a595-a77f5d0f98b5,Masculino,38,Biobío,4,2019-10-24 12:40:33.026385-03,,,0.5011008,0.49461952
253,c36f33a2-12e3-4beb-a595-a77f5d0f98b5,Masculino,38,Biobío,4,2019-10-24 12:40:33.58267-03,,,0.5011008,0.49461952
254,c36f33a2-12e3-4beb-a595-a77f5d0f98b5,Masculino,38,Biobío,4,2019-10-24 12:40:38.63827-03,,,0.5011008,0.49461952
255,c36f33a2-12e3-4beb-a595-a77f5d0f98b5,Masculino,38,Biobío,4,2019-10-24 12:40:40.263362-03,,,0.5011008,0.49461952
256,c36f33a2-12e3-4beb-a595-a77f5d0f98b5,Masculino,38,Biobío,4,2019-10-24 12:40:40.90406-03,,,0.5011008,0.49461952
260,c8f3bc09-3b84-4a94-bbf7-f0d330861390,Masculino,58,Biobío,5,2019-10-24 12:41:27.712828-03,,,0.46735105,0.47202423
320,c8f3bc09-3b84-4a94-bbf7-f0d330861390,Masculino,58,Biobío,5,2019-10-24 12:44:13.978274-03,,,0.46735105,0.47202423
264,8714fabf-ca83-4949-af01-5a21306fc12a,Femenino,28,Metropolitana de Santiago,5,2019-10-24 12:41:43.554983-03,,,0.5454481,0.47810966
265,8714fabf-ca83-4949-af01-5a21306fc12a,Femenino,28,Metropolitana de Santiago,5,2019-10-24 12:41:45.240797-03,,,0.5454481,0.47810966
267,8714fabf-ca83-4949-af01-5a21306fc12a,Femenino,28,Metropolitana de Santiago,5,2019-10-24 12:41:52.849121-03,,,0.5454481,0.47810966
270,8714fabf-ca83-4949-af01-5a21306fc12a,Femenino,28,Metropolitana de Santiago,5,2019-10-24 12:41:59.943667-03,,,0.5454481,0.47810966
271,8714fabf-ca83-4949-af01-5a21306fc12a,Femenino,28,Metropolitana de Santiago,5,2019-10-24 12:42:01.374906-03,,,0.5454481,0.47810966
266,14348645-06e7-4326-ac98-4396636ca57a,Masculino,41,Metropolitana de Santiago,5,2019-10-24 12:41:50.562734-03,,,0.5394723,0.6033622
268,14348645-06e7-4326-ac98-4396636ca57a,Masculino,41,Metropolitana de Santiago,5,2019-10-24 12:41:55.18908-03,,,0.5394723,0.6033622
272,14348645-06e7-4326-ac98-4396636ca57a,Masculino,41,Metropolitana de Santiago,5,2019-10-24 12:42:07.953077-03,,,0.5394723,0.6033622
273,14348645-06e7-4326-ac98-4396636ca57a,Masculino,41,Metropolitana de Santiago,5,2019-10-24 12:42:09.098902-03,,,0.5394723,0.6033622
274,f002fc7d-b1b2-4fe3-8a1d-e250e6ef14d1,Masculino,41,Metropolitana de Santiago,5,2019-10-24 12:42:09.622832-03,,,0.35414314,0.5704812
277,f002fc7d-b1b2-4fe3-8a1d-e250e6ef14d1,Masculino,41,Metropolitana de Santiago,5,2019-10-24 12:42:17.103495-03,,,0.35414314,0.5704812
278,f002fc7d-b1b2-4fe3-8a1d-e250e6ef14d1,Masculino,41,Metropolitana de Santiago,5,2019-10-24 12:42:19.425164-03,,,0.35414314,0.5704812
280,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:21.385539-03,,,0.4833187,0.50526077
282,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:22.972701-03,,,0.4833187,0.50526077
283,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:23.886056-03,,,0.4833187,0.50526077
285,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:24.609199-03,,,0.4833187,0.50526077
287,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:27.185855-03,,,0.4833187,0.50526077
289,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:27.794877-03,,,0.4833187,0.50526077
290,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:28.239539-03,,,0.4833187,0.50526077
291,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:28.545158-03,,,0.4833187,0.50526077
293,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:31.358142-03,,,0.4833187,0.50526077
295,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:32.130841-03,,,0.4833187,0.50526077
296,f61379e6-eba7-472e-b74b-37c7db33fa93,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:42:33.12554-03,,,0.4833187,0.50526077
284,b02b6b43-c4b3-46a6-9b7f-87c6c294ce87,Masculino,35,Valparaíso,6,2019-10-24 12:42:23.960805-03,,,0.5317028,0.52498275
292,b02b6b43-c4b3-46a6-9b7f-87c6c294ce87,Masculino,35,Valparaíso,6,2019-10-24 12:42:30.984623-03,,,0.5317028,0.52498275
1850,b02b6b43-c4b3-46a6-9b7f-87c6c294ce87,Masculino,35,Valparaíso,6,2019-10-24 15:49:02.3721-03,,,0.5317028,0.52498275
298,8b212d3a-a1e2-425b-830c-1f412c045e12,Masculino,62,Metropolitana de Santiago,5,2019-10-24 12:43:00.801635-03,,,0.45178482,0.4381457
305,8b212d3a-a1e2-425b-830c-1f412c045e12,Masculino,62,Metropolitana de Santiago,5,2019-10-24 12:43:14.391109-03,,,0.45178482,0.4381457
299,d7ae3d85-4c6b-4628-8494-31d4a5ba2d12,Masculino,26,Biobío,2,2019-10-24 12:43:04.149241-03,,,0.4857868,0.39747724
301,d7ae3d85-4c6b-4628-8494-31d4a5ba2d12,Masculino,26,Biobío,2,2019-10-24 12:43:10.057777-03,,,0.4857868,0.39747724
302,d7ae3d85-4c6b-4628-8494-31d4a5ba2d12,Masculino,26,Biobío,2,2019-10-24 12:43:10.769921-03,,,0.4857868,0.39747724
303,d7ae3d85-4c6b-4628-8494-31d4a5ba2d12,Masculino,26,Biobío,2,2019-10-24 12:43:12.33443-03,,,0.4857868,0.39747724
304,d7ae3d85-4c6b-4628-8494-31d4a5ba2d12,Masculino,26,Biobío,2,2019-10-24 12:43:12.828813-03,,,0.4857868,0.39747724
306,d7ae3d85-4c6b-4628-8494-31d4a5ba2d12,Masculino,26,Biobío,2,2019-10-24 12:43:15.39983-03,,,0.4857868,0.39747724
344,d5db1dc9-b66a-4592-8bba-a4e54c54a14c,Femenino,38,Fuera de Chile,3,2019-10-24 12:47:42.646289-03,,,0.53227687,0.46570083
351,776c776e-ae92-4d09-906b-e801c4f3d058,Masculino,33,Metropolitana de Santiago,2,2019-10-24 12:48:11.365521-03,,,0.40528733,0.47784585
361,776c776e-ae92-4d09-906b-e801c4f3d058,Masculino,33,Metropolitana de Santiago,2,2019-10-24 12:48:22.925565-03,,,0.40528733,0.47784585
367,776c776e-ae92-4d09-906b-e801c4f3d058,Masculino,33,Metropolitana de Santiago,2,2019-10-24 12:48:27.787127-03,,,0.40528733,0.47784585
368,776c776e-ae92-4d09-906b-e801c4f3d058,Masculino,33,Metropolitana de Santiago,2,2019-10-24 12:48:33.037649-03,,,0.40528733,0.47784585
369,776c776e-ae92-4d09-906b-e801c4f3d058,Masculino,33,Metropolitana de Santiago,2,2019-10-24 12:48:33.288959-03,,,0.40528733,0.47784585
358,c06ba63b-3106-4fae-a7cf-8d0ef2c3ec74,Masculino,31,Metropolitana de Santiago,8,2019-10-24 12:48:22.028948-03,,,0.47730982,0.47745556
366,c06ba63b-3106-4fae-a7cf-8d0ef2c3ec74,Masculino,31,Metropolitana de Santiago,8,2019-10-24 12:48:26.607196-03,,,0.47730982,0.47745556
370,b873596c-8172-42a4-acab-d1cd34bd9ef5,Femenino,28,Metropolitana de Santiago,1,2019-10-24 12:48:41.951015-03,,,0.6680159,0.44164118
373,b873596c-8172-42a4-acab-d1cd34bd9ef5,Femenino,28,Metropolitana de Santiago,1,2019-10-24 12:49:02.078463-03,,,0.6680159,0.44164118
371,dc428c49-2025-4649-abf8-cea9e6b692a3,Masculino,49,Valparaíso,4,2019-10-24 12:48:40.155408-03,,,0.4220978,0.385611
372,dc428c49-2025-4649-abf8-cea9e6b692a3,Masculino,49,Valparaíso,4,2019-10-24 12:48:48.44081-03,,,0.4220978,0.385611
392,456173b7-1cf6-4e65-ab47-c1df54717d94,Masculino,42,Metropolitana de Santiago,4,2019-10-24 12:52:09.646148-03,,,0.55664086,0.4513912
391,456173b7-1cf6-4e65-ab47-c1df54717d94,Masculino,42,Metropolitana de Santiago,4,2019-10-24 12:52:07.017749-03,,,0.55664086,0.4513912
422,a0d911fa-9c6f-4cb4-af2e-e601880b0675,Masculino,60,Metropolitana de Santiago,4,2019-10-24 12:54:47.470453-03,,,0.48649332,0.4510268
421,a0d911fa-9c6f-4cb4-af2e-e601880b0675,Masculino,60,Metropolitana de Santiago,4,2019-10-24 12:54:41.845122-03,,,0.48649332,0.4510268
1482,a0d911fa-9c6f-4cb4-af2e-e601880b0675,Masculino,61,Metropolitana de Santiago,4,2019-10-24 15:29:11.35213-03,,,0.48649332,0.4510268
2092,a0d911fa-9c6f-4cb4-af2e-e601880b0675,Masculino,61,Metropolitana de Santiago,4,2019-10-24 16:00:51.352375-03,,,0.48649332,0.4510268
418,54221cb2-b374-4431-b783-b1afc87c4641,Femenino,55,Metropolitana de Santiago,10,2019-10-24 12:54:35.292524-03,,,0.5523727,0.47980234
423,3fbdb129-d739-4748-b358-629e45918c3e,Femenino,27,Metropolitana de Santiago,5,2019-10-24 12:55:43.870793-03,,,0.5110934,0.6161675
424,3fbdb129-d739-4748-b358-629e45918c3e,Femenino,27,Metropolitana de Santiago,5,2019-10-24 12:55:35.638929-03,,,0.5110934,0.6161675
425,3fbdb129-d739-4748-b358-629e45918c3e,Femenino,27,Metropolitana de Santiago,5,2019-10-24 12:55:46.93964-03,,,0.5110934,0.6161675
431,3fbdb129-d739-4748-b358-629e45918c3e,Femenino,27,Metropolitana de Santiago,5,2019-10-24 12:59:36.332826-03,,,0.5110934,0.6161675
475,c41d16b0-7315-429d-864a-0be151c408a9,Femenino,28,Biobío,5,2019-10-24 13:12:13.897854-03,,,0.5704052,0.37880114
476,2af7d5c8-5762-42cd-9117-51638f3ae083,Masculino,39,Metropolitana de Santiago,5,2019-10-24 13:13:01.143364-03,,,0.59288573,0.49918523
477,965b99d0-536a-455a-b56b-a8beb1509d6a,Masculino,31,Maule,5,2019-10-24 13:13:14.551139-03,,,0.4819409,0.4602594
478,29ae2197-fb90-4953-bf78-9850b7d6081a,Masculino,52,O'Higgins,3,2019-10-24 13:13:41.980182-03,,,0.5591593,0.57102126
479,89f34a22-552f-4e9c-9ed2-9961614539be,Femenino,34,Metropolitana de Santiago,3,2019-10-24 13:14:03.940763-03,,,0.5135347,0.46477067
484,f7502e5f-b77b-43d6-ad76-4f4f88a510e2,Masculino,41,Metropolitana de Santiago,5,2019-10-24 13:15:45.519616-03,,,0.4369443,0.48615867
480,2e1735de-6f91-4863-b8e8-64140e3022ac,Masculino,29,Metropolitana de Santiago,6,2019-10-24 13:14:13.33955-03,,,0.44942713,0.5370943
482,b71447aa-9405-4a47-99c5-191e630f103f,Masculino,38,Metropolitana de Santiago,5,2019-10-24 13:14:53.428518-03,,,0.5144373,0.5033802
483,2f73388a-defa-4d2c-8cc1-72d4850c7d76,Otro,24,Metropolitana de Santiago,1,2019-10-24 13:15:01.372358-03,,,0.50044847,0.48008847
485,aab54358-1777-4d21-9dfc-5b4e685984b8,Masculino,24,Metropolitana de Santiago,5,2019-10-24 13:16:14.462329-03,,,0.4212367,0.4752915
486,9315d382-d4b5-4fca-90e4-3a6a944445f8,Masculino,32,Biobío,2,2019-10-24 13:17:22.330125-03,,,0.5154891,0.44716454
487,f1058321-7d45-4d1a-be80-3f63c9858aa4,Femenino,36,Metropolitana de Santiago,5,2019-10-24 13:17:58.897402-03,,,0.5007749,0.49902642
488,bcd05159-523c-458f-aad3-6c1578b5e4c3,Femenino,38,Maule,5,2019-10-24 13:19:28.856772-03,,,0.46229467,0.5252778
489,df814f8c-0821-442d-b583-d6748cdcf050,Masculino,26,Los Lagos,10,2019-10-24 13:20:17.550618-03,,,0.5442,0.5424843
490,feb96412-01ff-4c74-90dd-7f8eb1e137de,Masculino,37,Los Lagos,10,2019-10-24 13:20:55.359221-03,,,0.47453612,0.6102924
491,d8d78c41-3df4-4e86-95d9-d6b7eacbefab,Femenino,25,Los Lagos,5,2019-10-24 13:21:00.049132-03,,,0.5201708,0.55202174
492,45cc981f-93c3-4a7a-a18e-711578a7631f,Femenino,22,Metropolitana de Santiago,0,2019-10-24 13:22:51.35044-03,,,0.52590674,0.46557662
493,45cc981f-93c3-4a7a-a18e-711578a7631f,Femenino,22,Metropolitana de Santiago,0,2019-10-24 13:22:52.750591-03,,,0.52590674,0.46557662
494,b75a8d12-e471-466d-a01d-2d8fe01bc6da,Femenino,50,O'Higgins,5,2019-10-24 13:23:31.548524-03,,,0.49297935,0.4847859
496,39eeb6fa-7d03-4a1b-88a5-ff4c0918cee8,Masculino,34,Metropolitana de Santiago,3,2019-10-24 13:23:47.315024-03,,,0.42869693,0.44951376
497,3d1d7cd5-a35a-4a58-bf12-c90d1e80126f,Otro,36,Antofagasta,3,2019-10-24 13:24:04.073985-03,,,0.5334831,0.44849268
498,86db7f04-664b-431d-b64f-33dd51cd2168,Masculino,34,Fuera de Chile,2,2019-10-24 13:53:49.593103-03,,,0.4767227,0.46533343
499,0fdcf5ca-5c3e-423b-b725-37ca06bc74e9,Femenino,34,Metropolitana de Santiago,5,2019-10-24 14:01:45.982026-03,,,0.4756644,0.48077768
500,a5e7c89a-cbc1-425d-a598-866c30044be4,Masculino,29,Fuera de Chile,2,2019-10-24 14:04:56.240971-03,,,0.5673002,0.44707188
507,a5e7c89a-cbc1-425d-a598-866c30044be4,Masculino,29,Fuera de Chile,3,2019-10-24 14:08:21.833836-03,,,0.5673002,0.44707188
501,c54d71a1-43b6-41d5-baf4-cd2438eaf4d9,Masculino,45,Metropolitana de Santiago,3,2019-10-24 14:05:24.716417-03,,,0.47237027,0.4499702
502,e78df35e-b78b-4561-a149-19bbed3757e5,Femenino,55,O'Higgins,2,2019-10-24 14:07:11.582834-03,,,0.5002153,0.46306083
503,69466b60-1b0e-4bc5-a933-024e6c774ec5,Masculino,30,Maule,2,2019-10-24 14:07:16.199492-03,,,0.5041435,0.4881832
504,cd44ee52-19dd-40dd-a486-cd8315350e27,Masculino,26,Metropolitana de Santiago,5,2019-10-24 14:07:46.331625-03,,,0.46957856,0.47516897
505,c6816d36-b4aa-40dd-b1b5-77061d586514,Masculino,36,Metropolitana de Santiago,0,2019-10-24 14:07:56.96469-03,,,0.5260981,0.330007
506,89eae381-1469-4641-9554-bd64fe412da5,Femenino,41,Biobío,5,2019-10-24 14:08:01.594976-03,,,0.45446637,0.46459115
508,6524498d-4a04-42af-a2a4-fe5e8cf36cde,Femenino,31,Metropolitana de Santiago,5,2019-10-24 14:09:04.654333-03,,,0.38067114,0.41579062
509,1f2fcc1e-80e2-4d0f-aedd-9b344fc4d191,Masculino,21,Metropolitana de Santiago,0,2019-10-24 14:09:18.43137-03,,,0.44625086,0.45714462
510,a916649c-ddff-4560-833b-bb965bce1f78,Masculino,37,Valparaíso,3,2019-10-24 14:09:37.166795-03,,,0.48743773,0.51419497
511,fc6018fb-48dd-409d-9731-683e61d6a65a,Femenino,22,Metropolitana de Santiago,4,2019-10-24 14:09:41.327902-03,,,0.57866615,0.4099569
512,53e9d4a4-37f1-4449-8455-d07bb112b17b,Masculino,22,Metropolitana de Santiago,3,2019-10-24 14:09:42.600724-03,,,0.52855486,0.45201507
513,036c9738-bdcd-47de-9402-08176dcb66ba,Masculino,29,Metropolitana de Santiago,2,2019-10-24 14:09:48.532602-03,,,0.5023805,0.50684434
514,b00f554c-d5c8-45b2-932d-7b3d741758d1,Femenino,37,Metropolitana de Santiago,3,2019-10-24 14:09:53.940546-03,,,0.5274437,0.5252105
515,bbeca7a0-0ef9-42a4-9e25-98e15cb290e5,Masculino,21,Biobío,5,2019-10-24 14:09:56.751218-03,,,0.46406257,0.5023337
516,86e67831-47db-4c9d-aca4-9443467357aa,Femenino,26,O'Higgins,5,2019-10-24 14:10:21.678611-03,,,0.49865475,0.59050655
518,c0639ae0-af9b-4977-9d25-e59f1620a087,Masculino,25,Metropolitana de Santiago,8,2019-10-24 14:10:47.433974-03,,,0.51570404,0.640377
544,c0639ae0-af9b-4977-9d25-e59f1620a087,Masculino,25,Metropolitana de Santiago,7,2019-10-24 14:14:56.747102-03,,,0.51570404,0.640377
519,c5ba1763-f9fa-4160-b077-2e9de1133481,Masculino,19,Metropolitana de Santiago,6,2019-10-24 14:10:49.648596-03,,,0.34219167,0.40428507
520,97d0222e-025a-4c5b-8749-a56441c82e8a,Masculino,20,Metropolitana de Santiago,4,2019-10-24 14:10:53.746098-03,,,0.49333212,0.5917552
521,f1bace6f-3c96-4503-87d5-5188d69a6d6b,Masculino,29,O'Higgins,4,2019-10-24 14:11:01.069816-03,,,0.5307331,0.43285334
522,2ce498fa-8513-4096-ba63-b635d893cad2,Masculino,37,Metropolitana de Santiago,1,2019-10-24 14:11:02.70661-03,,,0.4089443,0.47856325
523,b257d29a-e847-471b-9185-a7ab42311685,Masculino,28,Biobío,5,2019-10-24 14:11:06.345063-03,,,0.4207102,0.6517493
524,4358ce7a-bfea-4faf-b676-7af70c249528,Masculino,39,Metropolitana de Santiago,3,2019-10-24 14:11:10.250431-03,,,0.4663469,0.42710552
525,9aa71dc3-66d9-4e81-8904-a2ccda92e677,Masculino,28,Biobío,3,2019-10-24 14:11:20.889387-03,,,0.5063686,0.4392646
526,a915adac-bea6-4bcf-b583-b0904822146d,Masculino,22,Araucanía,1,2019-10-24 14:11:30.378452-03,,,0.47470623,0.43775302
527,b61187f8-3a69-4853-a0bc-b6758a8bc3d9,Masculino,55,Metropolitana de Santiago,8,2019-10-24 14:11:40.614608-03,,,0.50777566,0.6022822
528,628f26c7-01e7-4c4a-ab00-1e1aad831037,Masculino,27,Metropolitana de Santiago,3,2019-10-24 14:11:51.47363-03,,,0.4663135,0.4657188
529,586c771a-eaab-4160-8edd-50b0e9583f00,Masculino,29,O'Higgins,4,2019-10-24 14:11:54.916786-03,,,0.43057185,0.46381626
530,e06d3f45-e51e-4dc5-ac14-1a17f9fef3e0,Masculino,39,Metropolitana de Santiago,5,2019-10-24 14:12:06.018809-03,,,0.47613618,0.47406468
531,fe3af7cf-91c8-47dd-81e0-d47a95ee2403,Femenino,38,Metropolitana de Santiago,2,2019-10-24 14:12:10.812025-03,,,0.54016423,0.4685976
532,e9ae7436-eabd-402e-bbe0-0e8321e1bee5,Femenino,56,Maule,0,2019-10-24 14:12:14.633398-03,,,0.4313561,0.4512158
533,9204abd8-5b38-47b4-a7e9-580029c2c5cc,Femenino,27,Metropolitana de Santiago,8,2019-10-24 14:12:44.795543-03,,,0.49534902,0.5628125
534,e42295d7-1e52-48b9-b46d-098019f50a58,Femenino,29,Metropolitana de Santiago,5,2019-10-24 14:12:55.4512-03,,,0.5571466,0.37773442
535,46732e6e-0b1c-473c-9b9a-e2a438f209c4,Femenino,32,Biobío,5,2019-10-24 14:13:20.447407-03,,,0.4413771,0.41994572
536,b4bc68f3-1d67-4894-aab9-bf2262efcd94,Femenino,41,Metropolitana de Santiago,5,2019-10-24 14:13:22.897627-03,,,0.51232165,0.5848491
537,85defd8b-8a5d-419d-8a4c-7cb09b83bb36,Masculino,35,Metropolitana de Santiago,3,2019-10-24 14:13:33.305097-03,,,0.555763,0.5310481
538,8119008a-fa53-4092-8f19-2951725b6d3d,Masculino,22,Metropolitana de Santiago,1,2019-10-24 14:13:42.584477-03,,,0.49477518,0.4296414
539,7cf52e88-1092-43d5-b382-33fa0e15ea6c,Femenino,42,Los Lagos,5,2019-10-24 14:13:45.662473-03,,,0.47357923,0.75600934
540,cf52c994-78f6-4332-90b3-f420dd67d95c,Masculino,26,Valparaíso,4,2019-10-24 14:13:50.610483-03,,,0.5217191,0.48190936
541,8bc3165d-947c-4392-bcac-7faba1d04fad,Masculino,32,Metropolitana de Santiago,5,2019-10-24 14:13:56.400223-03,,,0.4896715,0.5492746
542,e7f7a892-621b-4fb8-885e-2308af28e7f4,Masculino,33,Metropolitana de Santiago,5,2019-10-24 14:14:25.245187-03,,,0.47893962,0.4937152
543,3e698987-99be-427e-b3ea-dbcdd0695655,Femenino,34,Valparaíso,5,2019-10-24 14:14:50.11711-03,,,0.5401537,0.47348124
545,ffd98f29-92bf-4c9f-ae56-9371fb770d66,Femenino,38,Metropolitana de Santiago,5,2019-10-24 14:15:11.766108-03,,,0.5082191,0.5447811
546,5e3d7232-2c20-4421-9b40-4eeb73169fa4,Masculino,29,Metropolitana de Santiago,5,2019-10-24 14:15:14.798934-03,,,0.5260796,0.4906518
552,93520995-1393-452a-a0fa-5c2207ef0ac9,Femenino,27,Metropolitana de Santiago,0,2019-10-24 14:15:48.127655-03,,,0.49774998,0.4775553
555,cd0fa57f-3065-43b5-bbe6-450fd5caa47c,Masculino,34,Metropolitana de Santiago,5,2019-10-24 14:15:57.923259-03,,,0.50655013,0.5383462
570,d8707ab5-cb0c-4305-834b-0d36515b601f,Masculino,35,Fuera de Chile,5,2019-10-24 14:18:21.880937-03,,,0.5263312,0.46459192
571,f4833882-6472-4627-91f7-26caed8afc00,Femenino,26,Metropolitana de Santiago,4,2019-10-24 14:18:55.862562-03,,,0.44604373,0.5099184
572,e86bc22d-0341-4fe1-9e84-12cb2c034169,Masculino,30,Biobío,5,2019-10-24 14:18:56.091744-03,,,0.54707736,0.50932896
574,2eeb356c-7e04-45cf-b80a-ef10d2f8dca8,Masculino,33,Metropolitana de Santiago,4,2019-10-24 14:19:16.419175-03,,,0.48141837,0.40162796
577,4068da58-12fe-4e32-8649-43710e3b299d,Masculino,34,Fuera de Chile,3,2019-10-24 14:19:54.503677-03,,,0.49262586,0.48893824
583,71b188b3-9bb3-4bf6-ba0a-51228e58fa33,Femenino,44,Metropolitana de Santiago,2,2019-10-24 14:20:24.046548-03,,,0.5821018,0.46517873
588,7abe8838-58cd-4de3-8b00-ee87c2fa979c,Femenino,45,Coquimbo,4,2019-10-24 14:20:53.938577-03,,,0.4222297,0.47612667
592,0ff6aaa5-d0ec-4457-b0f7-a15fd0ba08c0,Masculino,47,Metropolitana de Santiago,7,2019-10-24 14:21:44.480801-03,,,0.4318947,0.6234759
598,fed8e76e-14d2-4a17-842b-34fbc84a7a92,Masculino,25,Metropolitana de Santiago,4,2019-10-24 14:22:23.593018-03,,,0.48151594,0.48643667
619,c19039e4-5a43-4725-b51d-aa428e13c19e,Masculino,48,Metropolitana de Santiago,7,2019-10-24 14:24:58.34507-03,,,0.514723,0.5460511
568,c19039e4-5a43-4725-b51d-aa428e13c19e,Masculino,48,Metropolitana de Santiago,7,2019-10-24 14:18:13.959691-03,,,0.514723,0.5460511
625,fde76b94-d021-445b-add6-47598d4a257a,Masculino,31,Metropolitana de Santiago,2,2019-10-24 14:25:38.217509-03,,,0.4847049,0.44560573
547,14ef255c-572a-4c24-bcb8-ab89b18e3954,Masculino,34,Metropolitana de Santiago,1,2019-10-24 14:15:30.79336-03,,,0.5521716,0.48780724
549,f0fe7fbc-5a81-4db7-a607-bd75dd0e83e5,Masculino,25,Biobío,6,2019-10-24 14:15:33.421049-03,,,0.48512885,0.47701636
551,02739d42-1967-4e5b-8264-7fa43b5c4943,Femenino,27,Valparaíso,5,2019-10-24 14:15:42.568994-03,,,0.46236616,0.48034722
556,f06263fc-0e4c-4e83-a664-9027515c8aee,Masculino,27,O'Higgins,9,2019-10-24 14:16:24.143566-03,,,0.46113515,0.46777374
557,0a95924f-e791-4b44-8c0d-0fcf1d47e460,Masculino,45,Metropolitana de Santiago,5,2019-10-24 14:16:29.875585-03,,,0.5594965,0.5959098
599,09d43ba0-48de-4d35-83fa-d9f8d69ad585,Masculino,43,Biobío,5,2019-10-24 14:22:31.852732-03,,,0.4606239,0.5524391
632,09d43ba0-48de-4d35-83fa-d9f8d69ad585,Masculino,43,Biobío,5,2019-10-24 14:27:06.968167-03,,,0.4606239,0.5524391
603,02ffa9b0-a2fb-4065-a4a7-59971c911d4a,Masculino,17,Aysén,5,2019-10-24 14:22:51.56687-03,,,0.4834548,0.47795877
621,af2d42a9-6753-44b8-ae0f-632258548bbf,Masculino,37,Valparaíso,4,2019-10-24 14:25:03.117559-03,,,0.45621654,0.46957392
622,391f49cd-f610-4e2c-a537-39da71b0c581,Masculino,38,Metropolitana de Santiago,4,2019-10-24 14:25:13.101288-03,,,0.57805556,0.50140154
623,7b5f0256-6a80-4d44-b4da-89d968ab0734,Masculino,29,Los Lagos,2,2019-10-24 14:25:34.171849-03,,,0.43459675,0.45080698
626,7d502f9c-dd7c-4238-b3a9-470665d23966,Masculino,26,Valparaíso,4,2019-10-24 14:25:38.848861-03,,,0.47262484,0.46392494
548,19e7d906-49b5-40e5-886a-dceb64cb6fc5,Masculino,36,Metropolitana de Santiago,6,2019-10-24 14:15:32.39635-03,,,0.53748,0.5620401
550,98d957b7-2985-480e-aacd-b05177a1fc51,Femenino,28,Metropolitana de Santiago,4,2019-10-24 14:15:34.011094-03,,,0.52443975,0.46909094
567,e4c019a4-7829-4ceb-a2a9-6925d4def388,Femenino,26,Biobío,5,2019-10-24 14:18:10.443393-03,,,0.4673569,0.46947855
630,e4c019a4-7829-4ceb-a2a9-6925d4def388,Femenino,26,Biobío,5,2019-10-24 14:26:36.171208-03,,,0.4673569,0.46947855
569,264b14e7-e086-4a2e-939b-cfaaf499b4c8,Masculino,46,Metropolitana de Santiago,5,2019-10-24 14:18:17.206531-03,,,0.47826096,0.539151
573,e5e1fd96-c3ea-4aab-ab13-29bc742fea79,Masculino,30,Metropolitana de Santiago,4,2019-10-24 14:19:08.848744-03,,,0.43610385,0.47319078
578,969c1c7a-32e5-4d9d-8b6a-533d5d193341,Femenino,38,Valparaíso,5,2019-10-24 14:19:55.186107-03,,,0.48693594,0.43761548
