id,uuid,sex,age,region,politica,datetime,score,ip_hash,z1,z2
593,afe8ba05-34c5-4054-9335-3cc77c33b6ec,Masculino,31,Metropolitana de Santiago,4,2019-10-24 14:22:11.785399-03,,,0.53136075,0.55915815
601,94e22f92-11d9-454b-b24a-ae5429db2a90,Masculino,38,Biobío,5,2019-10-24 14:22:45.251121-03,,,0.5129098,0.46975365
606,b9879269-c484-4bfd-9f41-77b62c9e6e19,Masculino,52,Metropolitana de Santiago,9,2019-10-24 14:23:13.301407-03,,,0.54042494,0.615793
616,32a88edb-6341-4f6d-83aa-14c6406de0f5,Masculino,31,Metropolitana de Santiago,1,2019-10-24 14:24:31.213991-03,,,0.47557208,0.43389064
618,232e669b-c9ec-4e0c-b458-55b255d900bf,Masculino,39,Metropolitana de Santiago,5,2019-10-24 14:24:36.979751-03,,,0.38580936,0.5047174
620,cd25a9c5-93c6-4ebb-8006-cfc036fb9020,Femenino,34,Los Lagos,7,2019-10-24 14:24:59.461927-03,,,0.47075692,0.50417656
624,0c8daa6c-eb72-497c-b8cd-07ec5af63d8d,Masculino,28,Valparaíso,5,2019-10-24 14:25:37.412244-03,,,0.43951914,0.43574062
553,5786693e-253d-4ee4-8223-2b6b8e1bcbf7,Masculino,64,Metropolitana de Santiago,5,2019-10-24 14:15:52.281875-03,,,0.43811452,0.47314355
753,5786693e-253d-4ee4-8223-2b6b8e1bcbf7,Masculino,64,Metropolitana de Santiago,5,2019-10-24 14:37:52.624416-03,,,0.43811452,0.47314355
587,73c1c405-ae23-4b5b-8df4-adb88f075df3,Masculino,30,Biobío,5,2019-10-24 14:20:53.029579-03,,,0.5199385,0.45366424
589,16360c79-ec19-4854-aa02-5e4f58772469,Masculino,34,Metropolitana de Santiago,4,2019-10-24 14:20:59.144208-03,,,0.46676555,0.42273688
604,95f5ea19-f4b7-450c-b87c-21c69432a25f,Masculino,55,Metropolitana de Santiago,2,2019-10-24 14:23:10.76078-03,,,0.50040334,0.48224235
609,c0900af7-08c7-4889-bd77-435a3f08d0ad,Masculino,28,Metropolitana de Santiago,1,2019-10-24 14:23:20.709704-03,,,0.49816525,0.38586518
612,e4b16b37-cb51-494b-8de7-fbb94cda39d6,Femenino,25,Valparaíso,1,2019-10-24 14:23:44.218321-03,,,0.5061691,0.43298388
554,efaf5538-e4fa-4142-9e83-4522be5232db,Masculino,41,Metropolitana de Santiago,5,2019-10-24 14:15:54.262844-03,,,0.47880572,0.59260476
558,114421fc-8ef2-415d-9a5d-d158048511fa,Masculino,47,Metropolitana de Santiago,5,2019-10-24 14:16:39.808791-03,,,0.6479623,0.5361435
564,82a5c964-5147-4e63-be6d-053c633c4be1,Femenino,27,Metropolitana de Santiago,5,2019-10-24 14:17:35.570688-03,,,0.5093606,0.558541
576,d351e925-3f25-47af-b231-dfe47b301384,Femenino,25,Metropolitana de Santiago,5,2019-10-24 14:19:48.243724-03,,,0.49386367,0.456283
581,a6422808-7b9e-4fad-a01d-da439d216f24,Masculino,27,Fuera de Chile,8,2019-10-24 14:20:07.817917-03,,,0.5933211,0.5755307
584,5279d653-25e3-476e-9427-2e83e180ea5a,Masculino,33,Metropolitana de Santiago,3,2019-10-24 14:20:30.683307-03,,,0.4415753,0.48714888
586,4cb60ef9-f7bc-4539-b3c2-dcaa13787811,Femenino,38,Biobío,5,2019-10-24 14:20:50.671124-03,,,0.47968814,0.4960891
594,590c4041-3873-4d8f-88d1-647b6ab90ef7,Masculino,39,Metropolitana de Santiago,2,2019-10-24 14:22:15.498894-03,,,0.54366475,0.5393618
600,91e03c23-4b2f-41d3-88d8-ae4162ab9154,Masculino,47,Metropolitana de Santiago,4,2019-10-24 14:22:32.604899-03,,,0.45346597,0.49207842
602,69630b7e-ac9f-4c48-a111-8d8462916710,Masculino,52,Metropolitana de Santiago,5,2019-10-24 14:22:47.302531-03,,,0.46534154,0.49306148
605,0b8d86a5-b2b2-4ccd-b067-d43132b9ae94,Masculino,37,Metropolitana de Santiago,5,2019-10-24 14:23:12.761122-03,,,0.5103959,0.536662
607,d8d20a3e-18b0-458f-bb38-240b1e02891b,Masculino,32,Coquimbo,6,2019-10-24 14:23:20.34395-03,,,0.53585756,0.47418222
608,2de4b5fa-20a6-4b56-8c57-d4a9b76959b7,Masculino,27,Metropolitana de Santiago,5,2019-10-24 14:23:20.634888-03,,,0.49219662,0.4984251
617,f6193c1c-13ba-4c78-a8fb-49958d05b22c,Masculino,38,Metropolitana de Santiago,1,2019-10-24 14:24:32.431552-03,,,0.45907962,0.4784744
559,8ebed7e2-694e-482f-8c4c-e6f495bb6b41,Femenino,25,Metropolitana de Santiago,1,2019-10-24 14:16:59.327635-03,,,0.5050165,0.4975304
561,633ebd66-397c-4c57-9439-f9330a6a497f,Femenino,25,Valparaíso,2,2019-10-24 14:17:08.852169-03,,,0.45523754,0.5026151
562,01a124d2-1dc8-4038-93e8-1a1a109e831f,Masculino,36,Metropolitana de Santiago,3,2019-10-24 14:17:12.129906-03,,,0.4437817,0.55254674
563,3a67d0d4-ab6b-4344-bf56-0cfa4476c091,Masculino,56,Metropolitana de Santiago,8,2019-10-24 14:17:17.453224-03,,,0.53012127,0.62448007
580,e0ba3e51-ba4c-4157-aab2-0c11185acfa4,Masculino,23,Valparaíso,1,2019-10-24 14:20:06.584376-03,,,0.50729126,0.38882557
591,e4f9565a-b705-48b3-9cad-f3ac15b9f7b5,Masculino,30,Metropolitana de Santiago,1,2019-10-24 14:21:35.365477-03,,,0.522576,0.48015204
595,ebb5d8be-7506-4fda-829a-3a2b3bdc2e70,Femenino,36,Metropolitana de Santiago,3,2019-10-24 14:22:20.021924-03,,,0.5264675,0.45830485
597,407956f7-8e16-4c8a-9242-5e368152d5d9,Masculino,30,Biobío,5,2019-10-24 14:22:21.28047-03,,,0.48626107,0.4052159
611,464ac6fb-75cb-4756-99e2-d63042a088ba,Femenino,23,Metropolitana de Santiago,6,2019-10-24 14:23:35.23199-03,,,0.5876825,0.5445922
613,7d5070aa-0c5d-4dbc-b788-8890ccdf9295,Masculino,32,Metropolitana de Santiago,0,2019-10-24 14:23:51.348623-03,,,0.47262862,0.52294713
560,57a5d59a-148e-4154-90f0-b9ba2e087432,Femenino,38,Metropolitana de Santiago,5,2019-10-24 14:17:04.815849-03,,,0.5366614,0.53316957
565,5c8f8519-998d-4e74-bab5-fca1673f6896,Masculino,57,Biobío,0,2019-10-24 14:17:41.151567-03,,,0.5465666,0.50457025
566,bcedec19-e85a-401c-abf6-9567e6241129,Femenino,34,Metropolitana de Santiago,5,2019-10-24 14:17:51.209146-03,,,0.49722496,0.48246214
575,f6750d15-2012-4747-9ba5-4c1befa8ca82,Femenino,28,Biobío,5,2019-10-24 14:19:42.180506-03,,,0.47078463,0.45397455
585,6f43f677-2536-498f-a9cc-8d92254314a9,Masculino,39,Metropolitana de Santiago,5,2019-10-24 14:20:48.20703-03,,,0.46256235,0.45102525
590,025e40ff-4b37-4c3d-b3df-c93c04e96e36,Masculino,32,Biobío,5,2019-10-24 14:21:21.198472-03,,,0.5186405,0.5632723
596,2607343f-ef8d-45af-aa08-9631fde0dd16,Masculino,23,Metropolitana de Santiago,4,2019-10-24 14:22:20.13737-03,,,0.5510743,0.5044493
615,e73a833a-98d0-494b-a606-fcb874dfdbbc,Masculino,40,Metropolitana de Santiago,2,2019-10-24 14:24:17.958031-03,,,0.44006154,0.5348811
627,70a2cdc3-0963-49a1-b34e-97d62c1c22cc,Masculino,34,Metropolitana de Santiago,6,2019-10-24 14:26:05.8579-03,,,0.48326966,0.5916811
628,dbb5e71b-806e-4d52-9922-512b90339e50,Femenino,30,Biobío,5,2019-10-24 14:26:08.637985-03,,,0.5073351,0.53456444
629,fbcb9007-de44-42df-a5c1-355e7767f441,Masculino,30,Metropolitana de Santiago,8,2019-10-24 14:26:18.330198-03,,,0.53115916,0.5561626
631,8b7f344c-7b18-4f64-a085-de5fdd7cb450,Femenino,25,Araucanía,5,2019-10-24 14:26:50.155042-03,,,0.53007585,0.5136396
633,006305a3-68b3-4f3c-b826-4223d7e9135b,Femenino,22,Biobío,5,2019-10-24 14:27:09.401621-03,,,0.45004848,0.47152147
634,39376628-c94a-41ab-a3f2-06d341f569f9,Masculino,36,Metropolitana de Santiago,5,2019-10-24 14:27:14.913292-03,,,0.5254794,0.6089516
635,c3a6c072-69cd-4e85-ad1e-6effac4c190d,Masculino,33,Metropolitana de Santiago,3,2019-10-24 14:27:16.008066-03,,,0.49377513,0.45906278
636,e03fcd27-f3e1-42bd-85c8-5c6cf6bae0cc,Masculino,33,Metropolitana de Santiago,2,2019-10-24 14:27:16.037121-03,,,0.48824623,0.4613759
637,028a8420-ea86-46a4-8685-edd3d7671b04,Masculino,41,Valparaíso,2,2019-10-24 14:27:38.242396-03,,,0.45829552,0.4641488
638,b818816a-3df7-42b2-a483-6e72acde53a6,Masculino,40,Metropolitana de Santiago,7,2019-10-24 14:27:43.720628-03,,,0.52525246,0.5061522
639,940461b6-1aa6-434a-b1a3-6298a370fe8d,Masculino,35,Metropolitana de Santiago,8,2019-10-24 14:27:48.786034-03,,,0.4762121,0.5473001
640,c9b92f45-e625-4f30-9387-811b1963a28e,Masculino,37,Metropolitana de Santiago,3,2019-10-24 14:27:51.010598-03,,,0.47760084,0.46346405
844,c9b92f45-e625-4f30-9387-811b1963a28e,Masculino,37,Metropolitana de Santiago,3,2019-10-24 14:46:33.409096-03,,,0.47760084,0.46346405
641,c3df69af-a0bf-4c4a-8636-35ebfc198f1a,Masculino,38,Metropolitana de Santiago,3,2019-10-24 14:27:57.820989-03,,,0.49146733,0.4561383
642,35d51a1d-530b-4c13-aa14-bbc2ce1bc437,Masculino,37,Biobío,3,2019-10-24 14:28:08.607106-03,,,0.50448966,0.42770702
643,7a2ad937-661b-4241-99c2-bea315018208,Masculino,48,Los Lagos,6,2019-10-24 14:28:23.083675-03,,,0.5421229,0.5013469
644,dc3520e6-741b-4194-a7d8-0cd3527d7d92,Femenino,35,Biobío,10,2019-10-24 14:28:26.677965-03,,,0.5078697,0.5884114
645,d071905f-6c1e-4c37-8865-d70066f9f726,Masculino,36,Metropolitana de Santiago,2,2019-10-24 14:28:44.75739-03,,,0.47333202,0.41040057
646,f4a8362f-f5fe-486e-8430-2dec73913751,Masculino,28,Metropolitana de Santiago,2,2019-10-24 14:29:06.797983-03,,,0.52353525,0.4415054
647,3476fb7b-249d-40cf-b6b4-9072f49b69d5,Femenino,24,Maule,5,2019-10-24 14:29:08.438201-03,,,0.41099405,0.46607944
648,581b307d-d807-496f-909a-301380a92ed3,Masculino,27,Metropolitana de Santiago,7,2019-10-24 14:29:10.027786-03,,,0.5083601,0.6052797
649,36151dd6-4fa6-4734-a732-02425a755868,Femenino,22,Atacama,7,2019-10-24 14:29:12.652113-03,,,0.4289208,0.4781027
650,159b01bf-64f8-4c38-bcce-78bd81395961,Masculino,36,Metropolitana de Santiago,5,2019-10-24 14:29:13.950524-03,,,0.5168084,0.4966711
651,cdba742f-b979-47fd-bf54-cc22c3bc3619,Femenino,31,Valparaíso,2,2019-10-24 14:29:17.756631-03,,,0.4878223,0.45518512
652,c7b1ca75-49ea-4917-bbc7-6148640579a1,Femenino,22,Biobío,5,2019-10-24 14:29:20.206618-03,,,0.4907895,0.4063898
653,ea55bd6b-00f3-45f9-993b-98a9ce9febfb,Masculino,29,Metropolitana de Santiago,2,2019-10-24 14:29:23.837359-03,,,0.5395233,0.5119351
654,091a1c63-55a9-4f0f-b7f2-dad81bb8b00d,Femenino,42,Metropolitana de Santiago,0,2019-10-24 14:29:29.535567-03,,,0.44874778,0.48063374
655,bd44deaa-a630-4374-8977-7bb094164440,Masculino,40,Metropolitana de Santiago,5,2019-10-24 14:29:32.750153-03,,,0.4924217,0.4936311
656,3a20a657-21dd-43d1-b57b-4054d6088420,Masculino,32,Metropolitana de Santiago,5,2019-10-24 14:29:33.943349-03,,,0.5555556,0.5578209
757,3a20a657-21dd-43d1-b57b-4054d6088420,Masculino,32,Metropolitana de Santiago,5,2019-10-24 14:38:26.157753-03,,,0.5555556,0.5578209
657,77f551e7-36fa-4f77-af7a-376b052ce3f9,Masculino,27,Metropolitana de Santiago,4,2019-10-24 14:29:40.379772-03,,,0.4510746,0.47408202
658,7a3b7bec-eba0-4a71-9e71-72cbbb69db13,Masculino,31,Metropolitana de Santiago,5,2019-10-24 14:29:44.311091-03,,,0.5219412,0.521696
659,8812bdd5-0550-4315-8c6c-052a722c7af0,Masculino,41,Metropolitana de Santiago,4,2019-10-24 14:29:47.518492-03,,,0.48568687,0.559178
660,a09a7edd-6dd1-4739-8342-335298152a45,Femenino,33,Maule,5,2019-10-24 14:29:47.558037-03,,,0.4605631,0.49349
661,d6ece0fa-2746-47bb-ba89-6c312b5a43c5,Masculino,21,Valparaíso,5,2019-10-24 14:29:51.609961-03,,,0.5136363,0.49649823
662,820ecb04-cf09-4960-bd68-f1eba138f945,Femenino,32,Metropolitana de Santiago,5,2019-10-24 14:29:57.96605-03,,,0.5169925,0.67491454
663,9c480286-10ec-479d-94e7-49cfde74978f,Masculino,25,Metropolitana de Santiago,8,2019-10-24 14:29:58.76123-03,,,0.5255266,0.6177885
664,cdbb2f8a-02e2-470e-b4d3-31f585bb88df,Masculino,38,Metropolitana de Santiago,4,2019-10-24 14:29:59.187873-03,,,0.56166375,0.52382004
665,79758686-5346-4471-9bb6-ff2fc781e6e9,Masculino,32,Metropolitana de Santiago,5,2019-10-24 14:30:09.254049-03,,,0.5716181,0.5952583
666,87c65c4f-6565-4238-800e-4155f396f8e5,Masculino,27,Metropolitana de Santiago,4,2019-10-24 14:30:12.797552-03,,,0.5122296,0.42433864
668,b44efaa7-4c91-4ba5-a453-fa23207bdf5d,Femenino,27,Metropolitana de Santiago,4,2019-10-24 14:30:24.827818-03,,,0.57054204,0.48049286
669,c8fd327b-998e-46e7-8743-4751f41f645d,Femenino,37,Metropolitana de Santiago,3,2019-10-24 14:30:28.76096-03,,,0.57753485,0.47726357
670,83643405-f388-4705-a1a9-f6cc04409883,Masculino,28,Metropolitana de Santiago,5,2019-10-24 14:30:33.219336-03,,,0.500388,0.57849264
671,dc953090-c269-4f4d-95b5-9b6dfca441c2,Femenino,28,Metropolitana de Santiago,6,2019-10-24 14:30:34.419-03,,,0.52921385,0.5958366
672,c839f7f9-a9a7-40f9-8c37-e4b3f34e7ef7,Masculino,25,Metropolitana de Santiago,5,2019-10-24 14:30:36.852206-03,,,0.5389435,0.4375172
673,5f9a6ffb-0719-46be-9eb1-4ececfad8729,Masculino,31,Metropolitana de Santiago,8,2019-10-24 14:30:38.01072-03,,,0.5443301,0.58076096
674,d3931ac8-1a53-4ea1-9506-2ee42f7c3e75,Masculino,29,Metropolitana de Santiago,5,2019-10-24 14:30:38.379284-03,,,0.5877852,0.46352184
675,88c8c724-94b3-497d-b98c-0da9c82b3043,Masculino,30,Metropolitana de Santiago,2,2019-10-24 14:30:44.73918-03,,,0.51026136,0.49835673
676,f182f4da-beaa-4f5b-8edb-33066bad90d4,Masculino,30,Fuera de Chile,6,2019-10-24 14:30:53.144341-03,,,0.5704526,0.5346012
677,40a5e044-d813-4841-87f7-1cc2bd8e4315,Femenino,20,Biobío,4,2019-10-24 14:31:13.850616-03,,,0.52060735,0.45506638
678,33035acd-c77c-4867-8295-7573b7240294,Femenino,30,Metropolitana de Santiago,3,2019-10-24 14:31:31.784702-03,,,0.49502182,0.47737065
679,0f883f5d-f58f-4d42-ad86-a400b57e9596,Masculino,24,Metropolitana de Santiago,5,2019-10-24 14:31:31.805516-03,,,0.43955725,0.6552696
680,4ca8acb6-ee3f-4872-8d65-394ad04285bb,Masculino,43,Fuera de Chile,0,2019-10-24 14:31:32.230584-03,,,0.49708605,0.56347454
685,7617e05c-2a8f-4244-b6ff-d04f9ec7c529,Femenino,59,Maule,5,2019-10-24 14:32:38.63666-03,,,0.5007214,0.4071773
704,158b6da4-c8b5-4c38-b9e5-a56252bf85be,Masculino,40,Araucanía,3,2019-10-24 14:34:18.457038-03,,,0.4834327,0.47004977
710,01448e96-70f4-401b-87fd-90a2baedcbba,Femenino,27,Metropolitana de Santiago,5,2019-10-24 14:34:37.185667-03,,,0.51656467,0.48981148
712,52b67294-7a6b-427a-870a-bc2f8c885779,Masculino,32,Metropolitana de Santiago,5,2019-10-24 14:34:49.761217-03,,,0.49401638,0.5345848
732,955f1272-564d-423d-b2d8-d0a03b4f939e,Masculino,32,Metropolitana de Santiago,5,2019-10-24 14:36:03.451271-03,,,0.5039939,0.4930868
681,af8ce0ab-31e9-40ce-b125-11e0f7da18fb,Femenino,38,Los Lagos,5,2019-10-24 14:31:42.873308-03,,,0.47688702,0.4482628
683,b303ac41-502e-4d52-b202-f21797c7ccac,Femenino,45,Metropolitana de Santiago,3,2019-10-24 14:32:27.878821-03,,,0.49564695,0.456006
686,139941d1-10a3-4c2b-928b-44f216a48ff1,Masculino,21,Metropolitana de Santiago,4,2019-10-24 14:32:43.352839-03,,,0.4440299,0.46827278
687,6190d737-b1c2-42ae-9785-3e75d9d859c7,Masculino,28,Metropolitana de Santiago,1,2019-10-24 14:32:44.224519-03,,,0.4632284,0.46224344
689,74210a35-52fe-46b0-9c9f-b47bcdaf3c75,Masculino,38,Araucanía,5,2019-10-24 14:32:53.237832-03,,,0.4640573,0.45982906
697,ee15e68d-123f-4dda-a0e1-4caef98318dc,Masculino,29,Metropolitana de Santiago,5,2019-10-24 14:33:35.318298-03,,,0.53726333,0.562492
701,fb6542e8-e316-46b0-a6ac-8b82127ff3df,Masculino,32,Araucanía,4,2019-10-24 14:33:52.853596-03,,,0.52711916,0.48257223
707,371393a7-e1c2-4551-b12a-d4fbffcf9db6,Masculino,30,Metropolitana de Santiago,2,2019-10-24 14:34:25.220152-03,,,0.6025346,0.5397511
720,396aa9b2-fa51-48e6-98bd-5803d772e6aa,Masculino,25,Tarapacá,4,2019-10-24 14:35:25.190903-03,,,0.51882154,0.600685
734,45b2d9fd-3ff6-4a2a-88b8-3b52705214c5,Masculino,33,Metropolitana de Santiago,6,2019-10-24 14:36:18.618801-03,,,0.5290392,0.558754
740,1fce7b07-a2cd-464d-8bc9-a5c0d244879c,Femenino,27,Metropolitana de Santiago,7,2019-10-24 14:36:35.544061-03,,,0.49572927,0.53515005
682,7264383d-424c-40e5-bfb5-6c2fd78872b9,Masculino,30,Valparaíso,4,2019-10-24 14:32:13.355267-03,,,0.53370076,0.4443997
709,dfdc100a-8c87-4d76-9126-5f7923cec9a8,Femenino,38,Metropolitana de Santiago,6,2019-10-24 14:34:30.164123-03,,,0.5178556,0.5229978
714,770b2f93-a242-47fc-a693-eb22f5566079,Femenino,41,Metropolitana de Santiago,5,2019-10-24 14:35:01.863982-03,,,0.44535777,0.5677024
716,030baf60-ebf7-4ad0-b675-7cecbbcead80,Masculino,24,Biobío,5,2019-10-24 14:35:05.33831-03,,,0.45503518,0.4666808
717,2443a9d3-3817-4a90-b135-e648438f8c72,Masculino,31,Metropolitana de Santiago,2,2019-10-24 14:35:10.55757-03,,,0.55433464,0.48921233
722,3085814a-c028-421f-a530-1c6592db3c64,Masculino,30,Metropolitana de Santiago,5,2019-10-24 14:35:31.626237-03,,,0.52190423,0.4794061
724,d8ca60ce-2545-481f-acf9-7557e6f743d7,Masculino,50,Metropolitana de Santiago,7,2019-10-24 14:35:34.204518-03,,,0.5075551,0.5678615
725,739afbf1-2c37-446d-b7fb-84406174f2d1,Masculino,30,Metropolitana de Santiago,5,2019-10-24 14:35:35.511388-03,,,0.48367786,0.45458335
727,df1e4042-38e2-43b2-b1e6-f9f6d7209d60,Femenino,34,Valparaíso,6,2019-10-24 14:35:35.750532-03,,,0.5254281,0.55030125
726,df1e4042-38e2-43b2-b1e6-f9f6d7209d60,Femenino,34,Valparaíso,5,2019-10-24 14:35:35.566914-03,,,0.5254281,0.55030125
728,81148d75-4a68-470a-acec-4acd45cc3fb7,Masculino,35,Metropolitana de Santiago,3,2019-10-24 14:35:37.348349-03,,,0.5157437,0.47746757
729,2ac39544-bac4-4204-850a-29b6e765a464,Femenino,42,Metropolitana de Santiago,0,2019-10-24 14:35:41.846678-03,,,0.46307975,0.39711028
741,5e6a9bac-5957-43b1-982e-9d16f8acb75e,Masculino,30,Metropolitana de Santiago,6,2019-10-24 14:36:38.357681-03,,,0.6069171,0.5411943
742,86bebd86-18e4-4cbc-9312-427f51c246cc,Femenino,38,Biobío,5,2019-10-24 14:36:41.544815-03,,,0.52138966,0.5187517
684,3cb3468d-59f6-45a3-9f8f-fb580b39b622,Femenino,18,Metropolitana de Santiago,7,2019-10-24 14:32:29.141399-03,,,0.5765042,0.54763657
690,5cc479bf-c2fe-4d6d-9343-aa05e9b843f2,Femenino,28,Valparaíso,3,2019-10-24 14:32:56.015929-03,,,0.4541136,0.40986708
692,f4afbfb8-74af-457b-b3c6-13b5c2870656,Masculino,40,Metropolitana de Santiago,6,2019-10-24 14:33:31.428767-03,,,0.50378805,0.54205817
696,f7c25d9b-a685-4e38-9203-12ab70c1422e,Masculino,37,Metropolitana de Santiago,5,2019-10-24 14:33:34.417247-03,,,0.4704319,0.46087056
699,a234643a-6437-4b67-8154-67101d8abf4f,Masculino,36,Coquimbo,5,2019-10-24 14:33:39.908177-03,,,0.5263725,0.40262756
718,835bf39d-cb87-4672-bc95-0567c0677f75,Masculino,39,Ñuble,3,2019-10-24 14:35:19.75734-03,,,0.5455311,0.49776992
688,7dca2691-d74f-4a24-af9b-1c596bd5ba66,Femenino,31,Biobío,4,2019-10-24 14:32:51.697506-03,,,0.53896433,0.557661
691,5893f052-ce5d-4a1e-bfef-414d66f6a244,Masculino,24,Metropolitana de Santiago,7,2019-10-24 14:32:57.172922-03,,,0.544323,0.6338113
705,456ef05a-73f2-4317-8c22-7ced506985d3,Masculino,33,Ñuble,5,2019-10-24 14:34:20.41174-03,,,0.57107574,0.4615109
708,6e5f0353-41fa-4175-887b-1bccc0ce8f8b,Masculino,28,Metropolitana de Santiago,5,2019-10-24 14:34:26.501635-03,,,0.52396,0.50402504
739,6c4f0804-d4a7-4943-a2b3-94e7e502e672,Masculino,24,Metropolitana de Santiago,6,2019-10-24 14:36:33.529091-03,,,0.47844824,0.50100905
693,f5f7ed48-74e1-43f1-9373-037c2af51f35,Masculino,26,Metropolitana de Santiago,4,2019-10-24 14:33:31.721918-03,,,0.56895477,0.49870488
694,68ae46f2-46e0-47ab-a65a-8c747f334115,Masculino,37,Metropolitana de Santiago,1,2019-10-24 14:33:32.608188-03,,,0.45737666,0.39918882
719,d1aebaad-836d-400e-a959-56995f1b3cc5,Masculino,41,Fuera de Chile,2,2019-10-24 14:35:21.901636-03,,,0.38388816,0.42622375
733,0ef80542-e394-44e0-b5f1-16a3160f39d7,Masculino,23,Metropolitana de Santiago,7,2019-10-24 14:36:09.422077-03,,,0.55254173,0.57609373
735,0484b283-10ba-4c99-8452-4ad3b51f8f0c,Femenino,57,Los Lagos,7,2019-10-24 14:36:20.756937-03,,,0.5343805,0.45612857
737,0484b283-10ba-4c99-8452-4ad3b51f8f0c,Femenino,57,Los Lagos,7,2019-10-24 14:36:21.041527-03,,,0.5343805,0.45612857
736,0484b283-10ba-4c99-8452-4ad3b51f8f0c,Femenino,57,Los Lagos,7,2019-10-24 14:36:20.757002-03,,,0.5343805,0.45612857
743,4cfd577d-4dc0-4b52-b3c4-0540fe2b7c5c,Masculino,35,Fuera de Chile,2,2019-10-24 14:36:48.329081-03,,,0.48894235,0.42977244
744,cd5d34eb-8f08-4736-b25e-91d7014e9b44,Masculino,42,Biobío,5,2019-10-24 14:36:51.746939-03,,,0.49387464,0.49945095
695,1f7d029a-c4cf-4014-b9b9-45d2cb31db18,Masculino,34,Valparaíso,5,2019-10-24 14:33:34.293276-03,,,0.4698998,0.40469652
703,2a3d7440-e3ca-4930-87ff-ce12c8c7a7c3,Femenino,21,Maule,7,2019-10-24 14:34:05.391899-03,,,0.53689504,0.50938594
706,55805e76-46ba-4804-b3d6-268ed630fe71,Masculino,28,Metropolitana de Santiago,8,2019-10-24 14:34:23.302489-03,,,0.54561496,0.50909966
730,daed0e15-588e-46d3-9bae-7b5e7ece6fac,Femenino,24,Metropolitana de Santiago,7,2019-10-24 14:35:54.065135-03,,,0.5577662,0.5997825
731,86238444-8acd-4a7e-86e3-110079c1980d,Masculino,37,Fuera de Chile,2,2019-10-24 14:35:55.86912-03,,,0.5073674,0.50145006
738,7aab75ad-4c4b-4cc5-ace9-637bada75d13,Masculino,27,Metropolitana de Santiago,4,2019-10-24 14:36:33.300667-03,,,0.5532711,0.5077936
698,105dbe28-7c58-4d67-b3d6-4e3524bed575,Masculino,19,Maule,5,2019-10-24 14:33:36.358991-03,,,0.50026315,0.44997033
700,d5a9e318-2db0-418f-a961-c7d8a7738a0d,Femenino,24,Araucanía,0,2019-10-24 14:33:44.439909-03,,,0.4924666,0.44414455
702,c6f455c2-47f0-4882-a481-3874ad7b42ff,Masculino,43,Metropolitana de Santiago,4,2019-10-24 14:34:01.392957-03,,,0.50979054,0.523512
711,2c4bcc5c-165b-4e81-88a6-24992afecac1,Femenino,32,Metropolitana de Santiago,7,2019-10-24 14:34:49.416816-03,,,0.50013196,0.52423483
713,ded94b64-b3fd-487c-85d0-4907aead0a48,Femenino,26,Metropolitana de Santiago,7,2019-10-24 14:34:54.545226-03,,,0.5235403,0.5281127
715,c93ecccd-4047-45c4-ad3c-688c8cc33177,Masculino,36,Metropolitana de Santiago,7,2019-10-24 14:35:03.81174-03,,,0.48713908,0.60012907
721,9a29c4bb-d32a-4693-b8fe-3c82902402a9,Masculino,27,Metropolitana de Santiago,7,2019-10-24 14:35:27.123317-03,,,0.47472137,0.5611766
723,eed28044-bd82-4950-bfc7-736351430491,Masculino,35,Maule,5,2019-10-24 14:35:33.249167-03,,,0.44172668,0.53629756
745,47ebeb3d-e0bc-4188-8520-d4fcf86dd1af,Masculino,31,Metropolitana de Santiago,6,2019-10-24 14:37:07.023772-03,,,0.4505342,0.46320322
746,62068931-4f9c-4dc9-91e5-dcc53b78d1ce,Femenino,31,Ñuble,2,2019-10-24 14:37:07.565901-03,,,0.5229266,0.4370511
747,4f26a84a-d394-4b57-aa3f-d14a73409f28,Masculino,38,Metropolitana de Santiago,2,2019-10-24 14:37:14.449395-03,,,0.5320738,0.42505485
748,800f1b95-6049-4250-99db-91ca6d6747a2,Masculino,49,Metropolitana de Santiago,5,2019-10-24 14:37:19.377825-03,,,0.48984087,0.53568107
749,8e002b45-c255-4e2b-9eee-f721db2ec4f8,Masculino,32,Metropolitana de Santiago,6,2019-10-24 14:37:26.201413-03,,,0.5281685,0.6391928
750,1f9f52b3-f691-4bf7-a6d2-cd626824e2d3,Femenino,42,Metropolitana de Santiago,3,2019-10-24 14:37:32.870764-03,,,0.4884638,0.46503276
751,70899ca2-de70-4cca-817b-9a785412b742,Femenino,24,Biobío,6,2019-10-24 14:37:40.375332-03,,,0.45947775,0.5381937
752,30907209-a2f3-47a5-9223-befa07f97d55,Masculino,28,Metropolitana de Santiago,5,2019-10-24 14:37:46.927337-03,,,0.458213,0.51119673
754,9f77ad18-50d0-4e53-8971-3bc5d7e47d3b,Femenino,30,Metropolitana de Santiago,6,2019-10-24 14:37:53.314333-03,,,0.53544426,0.6661186
755,9c9becfb-693e-4060-a377-d58d69195eb8,Femenino,48,Metropolitana de Santiago,3,2019-10-24 14:37:56.727226-03,,,0.51205564,0.49914718
756,f116af85-739a-4350-aaeb-ab4d3a5627a4,Otro,21,Metropolitana de Santiago,2,2019-10-24 14:38:16.75971-03,,,0.49514598,0.46470883
758,fe3365c5-eeab-4f1b-a512-5ceff3bb72a4,Masculino,35,Metropolitana de Santiago,3,2019-10-24 14:38:29.704312-03,,,0.52858585,0.45792368
